
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444408900051 ;TO ;ARAGUAINA ;SETOR ANA MARIA ;RUA WILLIAN DE ALMEIDA AVELAR, N. SN, CS 17 QD 15 ;276.000,00;276.000,00;0.00;Casa, 0.00 de área total, 102.70 de área privativa, 277.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408900051
 1444412785253 ;TO ;ARAGUAINA ;LOTEAMENTO JARDIM BOA SORTE ;RUA C, N. SN, LOTE 23 QUADRA QE-40 ;300.000,00;300.000,00;0.00;Casa, 112.79 de área total, 112.79 de área privativa, 300.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412785253
 8787701706590 ;TO ;ARAGUAINA ;LOTEAMENTO PARQUE DO LAGO ;RUA 33, N. SN, QD 23 LT 29 ;220.000,00;200.000,00;0.00;Casa, 65.21 de área total, 65.21 de área privativa, 270.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701706590
 1444408243336 ;TO ;AUGUSTINOPOLIS ;SETOR CENTRAL ;RUA PEDRO COELHO AMARO, N. SN, LT 01 02 03 QD 23 ;244.091,38;383.000,00;36.27;Casa, 224.50 de área total, 224.50 de área privativa, 846.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408243336
 1444405779189 ;TO ;AUGUSTINOPOLIS ;CENTRO ; RUA SÃO SEBASTIAO, N. SN, QD 06 LT 11B ;61.000,00;61.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 238.02 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405779189
 1444416152174 ;TO ;BRASILANDIA DO TOCANTINS ;Centro ;AVENIDA JOAO PIRES DE CASTRO, N. SN, LT04 QD29 ;382.388,58;600.000,00;36.27;Casa, 360.19 de área total, 360.19 de área privativa, 691.50 de área do terreno,  5 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416152174
 1555530164129 ;TO ;DIANOPOLIS ;SETOR CENTRAL ;RUA HONORIO JOSE CARDOSO, N. SN, LT 01B PARTE DESMEMB LT 01 QD G ;203.329,56;370.000,00;45.05;Terreno, 0.00 de área total, 0.00 de área privativa, 5717.66 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555530164129
 8444421210959 ;TO ;GURUPI ;RESIDENCIAL PARK DOS BURITIS ;AVENIDA CONTORNO, N. 171, LT 01 QD 44 ;120.277,95;142.000,00;15.30;Casa, 58.30 de área total, 58.30 de área privativa, 208.54 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421210959
 1444408141029 ;TO ;GURUPI ;PARQUE RESIDENCIAL NOVA FRONTEIRA ;RUA 61, N. 1015, LT 10 QD 133 ;260.728,62;260.728,62;0.00;Casa, 0.00 de área total, 136.41 de área privativa, 381.24 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408141029
 1444408166919 ;TO ;GURUPI ;JARDIM GUANABARA ;RUA 4, N. 76, CHÁCARAS N° 78-D E 78-E-10 ;162.000,00;162.000,00;0.00;Casa, 76.77 de área total, 76.77 de área privativa, 240.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408166919
 8555504121688 ;TO ;MIRACEMA DO TOCANTINS ;SETOR CENTRAL ;RUA DA CANCELA, N. SN, LT 04, QD B ;37.112,62;70.000,00;46.99;Casa, 0.00 de área total, 50.59 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555504121688
 1555513900726 ;TO ;MIRACEMA DO TOCANTINS ;SETOR SUSSUAPARA II ; RUA 27, N. 283, QD 93, LT 35, SETOR SUSSUAPARA II ;81.959,59;144.000,00;43.09;Casa, 0.00 de área total, 242.73 de área privativa, 360.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555513900726
 8555518066960 ;TO ;MIRACEMA DO TOCANTINS ;SETOR CENTRAL ; RUA MARANHAO, N. S/N, LT 12, QD B ;96.211,56;167.000,00;42.39;Casa, 0.00 de área total, 180.00 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 3 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518066960
 10277487 ;TO ;MIRACEMA DO TOCANTINS ;MIRACEMA DO TOCANTIS ;LOTEAMENTO POÇO AZUL, N. SN ;439.109,55;689.000,00;36.27;Imóvel rural, 0.00 de área total, 0.00 de área privativa, 50000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10277487
 8444408731207 ;TO ;PALMAS ;CENTRO (TAQUARALTO) ;RUA 6, N. S/N, CS 01 LT 10 QD 20 ;126.926,84;210.000,00;39.56;Casa, 86.42 de área total, 86.42 de área privativa, 150.49 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408731207
 10279405 ;TO ;PALMAS ;MORADA DO SOL ;AV MORRO BRANCO, N. SN, QD 124, LT 08 ;110.000,00;110.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 490.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10279405
 8444426145608 ;TO ;PALMAS ;LOT TAQUARALTO ;RUA 2, N. S/N, CASA 1, LT 2, QD 23 ;154.000,00;154.000,00;0.00;Casa, 104.63 de área total, 64.53 de área privativa, 104.63 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426145608
 1444405977860 ;TO ;PALMAS ;PLANO DIRETOR SUL ;ARSE 12 ALAMEDA 3, N. S/N, Apto 502, LT 19 BL B ;230.000,00;230.000,00;0.00;Apartamento, 108.87 de área total, 64.38 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405977860
 8555511955513 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ARNO 33 ALAMEDA 20, N. 20,  QI 06 ;250.000,00;250.000,00;0.00;Casa, 94.99 de área total, 94.99 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511955513
 8787703036070 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ACSUNE 50, RUA 01 B, N. S/N, Apto 304, BL 7 ;230.000,00;230.000,00;0.00;Apartamento, 66.10 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703036070
 8787705916751 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;RUA 01-B, N. SN, Apto 308, BLOCO 12 LOTE 09-A QUADRA ACSUNE 50 ;180.000,00;180.000,00;0.00;Apartamento, 78.60 de área total, 45.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705916751
